"Group.1","Group.2","Group.3","V1","V2"
2015,"59F0","Blue Whiting",0.1131,23.75
2016,"59F0","Blue Whiting",1.5763,212.8
2016,"59F1","Blue Whiting",8.4933,1146.59
2015,"60F1","Blue Whiting",8.0719,1695.12
2016,"60F1","Blue Whiting",12.0653,1628.81
2015,"31D4","Blue Whiting",82.5,18315
2014,"33D3","Blue Whiting",1321.58,167840.7
2015,"35D4","Blue Whiting",1036.886,233299
2015,"36D4","Blue Whiting",929.531,122399
2013,"38D7","Blue Whiting",1371.06,308016
2014,"38D7","Blue Whiting",4501.966,721085.3
2015,"38D7","Blue Whiting",283.215,29837.9
2015,"54E9","Blue Whiting",3.5946,754.86
2015,"60F0","Blue Whiting",0.7201,151.22
2014,"32D3","Blue Whiting",262.511,157506
2013,"32D4","Blue Whiting",1232.06,272286
2014,"33D4","Blue Whiting",4043.139,1457935.1
2013,"38D6","Blue Whiting",717.66,157851
2014,"38D6","Blue Whiting",1798.638,278404.9
2014,"39D2","Blue Whiting",200,25400
2014,"57F3","Blue Whiting",7.39,0
2014,"63F7","Blue Whiting",4.5,0
2014,"71G3","Blue Whiting",10.314,0
2013,"39D6","Blue Whiting",423.298,96839.9
2013,"39D7","Blue Whiting",579.2603,132520
2013,"40D6","Blue Whiting",1265.543,284419.7
2013,"40D7","Blue Whiting",329.987,75492.5
2012,"41D9","Blue Whiting",513.54,141224
2012,"25E0","Brill",0.0064,46.19
2013,"25E0","Brill",0.0139,82.27
2014,"25E0","Brill",0.0061,34.39
2015,"25E0","Brill",0.0057,35.41
2016,"25E0","Brill",0.012,85.49
2012,"25E1","Brill",0.0058,42.22
2013,"25E1","Brill",0.0026,13.76
2014,"25E1","Brill",7e-04,7.2
2016,"25E1","Brill",0.0011,7.78
2012,"25E2","Brill",2e-04,1.46
2013,"25E2","Brill",0.006,29.25
2015,"25E2","Brill",0.0061,44.2
2012,"25E3","Brill",0.0771,603.96
2013,"25E3","Brill",0.0533,317.03
2014,"25E3","Brill",0.1464,952.6
2015,"25E3","Brill",0.0147,93.92
2016,"25E3","Brill",0.0507,313.35
2014,"25E4","Brill",9e-04,2.83
2016,"25E4","Brill",0.0012,8.78
2012,"25E5","Brill",2e-04,0.43
2016,"25E5","Brill",0.0099,51.01
2012,"26D9","Brill",0.0062,38.04
2013,"26D9","Brill",0.0111,70.61
2014,"26D9","Brill",0.0158,98.48
2015,"26D9","Brill",0.0617,484.26
2016,"26D9","Brill",0.0197,133.95
2012,"26E0","Brill",0.0045,34.54
2013,"26E0","Brill",0.0024,18.27
2014,"26E0","Brill",0.0122,78.73
2015,"26E0","Brill",0.0181,105.66
2016,"26E0","Brill",0.0176,122.36
2012,"26E1","Brill",0.0535,327.14
2013,"26E1","Brill",0.0081,47.4
2014,"26E1","Brill",0.0079,50.06
2015,"26E1","Brill",0.0248,178.42
2016,"26E1","Brill",0.0115,88.32
2012,"26E2","Brill",0.0035,26.04
2013,"26E2","Brill",0.0857,643.54
2014,"26E2","Brill",0.1106,715.88
2015,"26E2","Brill",0.0345,192.73
2016,"26E2","Brill",0.0504,301.42
2012,"26E3","Brill",0.4457,2847.33
2013,"26E3","Brill",0.864,6014.1
2014,"26E3","Brill",1.2139,8246.57
2015,"26E3","Brill",0.5608,4483.32
2016,"26E3","Brill",0.5101,3554.16
2012,"26E4","Brill",0.0111,72.62
2013,"26E4","Brill",0.3216,2901.59
2014,"26E4","Brill",0.9638,7857.4
2015,"26E4","Brill",0.3341,2434.78
2016,"26E4","Brill",0.4533,3048.69
2012,"26E5","Brill",0.0359,218.8
2013,"26E5","Brill",0.0384,218.27
2014,"26E5","Brill",0.001,2.83
2015,"26E5","Brill",0.0088,74.43
2016,"26E5","Brill",0.0203,162.64
2012,"26E6","Brill",0.018,98.92
2013,"26E6","Brill",0.0013,7.05
2015,"26E6","Brill",0.0331,161.46
2012,"27D8","Brill",0.0061,42.52
2013,"27D8","Brill",0.0103,69.31
2014,"27D8","Brill",0.0131,86.89
2015,"27D8","Brill",0.0119,80.23
2016,"27D8","Brill",0.0099,69.05
2012,"27D9","Brill",0.1149,587.82
2013,"27D9","Brill",0.0097,59.4
2014,"27D9","Brill",0.0211,134.81
2015,"27D9","Brill",0.0075,49.21
2016,"27D9","Brill",0.0216,151.43
2012,"27E0","Brill",0.0368,214.63
2013,"27E0","Brill",0.0136,88.52
2014,"27E0","Brill",0.0107,76.32
2015,"27E0","Brill",0.0124,80.37
2016,"27E0","Brill",0.0235,168.87
2012,"27E1","Brill",0.0787,502.62
2013,"27E1","Brill",0.0585,341.41
2014,"27E1","Brill",0.1133,710.42
2015,"27E1","Brill",0.0559,353.85
2016,"27E1","Brill",0.0505,367.6
2012,"27E2","Brill",0.0725,554.25
2013,"27E2","Brill",0.0176,134.85
2014,"27E2","Brill",0.0593,370.65
2015,"27E2","Brill",0.0451,252.93
2016,"27E2","Brill",0.0519,430.13
2012,"27E3","Brill",2.7148,17592.76
2013,"27E3","Brill",2.5715,17888.48
2014,"27E3","Brill",3.3071,21958.5
2015,"27E3","Brill",2.0598,14358.29
2016,"27E3","Brill",2.5096,17427.77
2012,"27E4","Brill",4.0298,27700.28
2013,"27E4","Brill",5.0604,33482.03
2014,"27E4","Brill",7.5338,53690.88
2015,"27E4","Brill",9.1846,62960.27
2016,"27E4","Brill",7.7829,52307.88
2012,"27E5","Brill",2.8864,22387.91
2013,"27E5","Brill",0.4132,3415.6
2014,"27E5","Brill",6.8717,44806.74
2015,"27E5","Brill",6.5059,10716.9
2016,"27E5","Brill",5.0925,35132.3
2012,"27E6","Brill",2.289,13964.55
2013,"27E6","Brill",1.7514,10754.98
2014,"27E6","Brill",1.1105,6027.77
2015,"27E6","Brill",0.9716,3146.21
2016,"27E6","Brill",0.7121,4153.72
2012,"27E7","Brill",1.5859,7856.94
2013,"27E7","Brill",0.2389,1612.35
2014,"27E7","Brill",1.8071,7892
2015,"27E7","Brill",3.9966,19570.51
2016,"27E7","Brill",0.7741,4003.66
2012,"27E9","Brill",0.0985,344.55
2015,"27E9","Brill",0.0316,130.5
2012,"28D8","Brill",0.0052,35.29
2013,"28D8","Brill",0.0019,14.7
2014,"28D8","Brill",0.0144,101.34
2015,"28D8","Brill",0.0119,85.15
2016,"28D8","Brill",0.012,77.84
2012,"28D9","Brill",0.0104,70.53
2013,"28D9","Brill",0.1836,712.17
2014,"28D9","Brill",0.0302,212.9
2015,"28D9","Brill",0.0141,98.24
2016,"28D9","Brill",0.0261,183.66
2012,"28E0","Brill",0.0925,697.96
2013,"28E0","Brill",0.0482,319.25
2014,"28E0","Brill",0.0674,458.6
2015,"28E0","Brill",0.0619,393.56
2016,"28E0","Brill",0.0474,344.52
2012,"28E1","Brill",0.1495,1199.19
2013,"28E1","Brill",0.3076,1815.27
2014,"28E1","Brill",0.1621,1093.24
2015,"28E1","Brill",0.2084,1044.11
2016,"28E1","Brill",0.2515,1618.12
2012,"28E2","Brill",0.0334,296.45
2013,"28E2","Brill",0.0331,198.26
2014,"28E2","Brill",0.1298,858.27
2015,"28E2","Brill",0.051,157.23
2016,"28E2","Brill",0.0941,525.53
2012,"28E3","Brill",1.3771,9930.22
2013,"28E3","Brill",2.0777,13864.3
2014,"28E3","Brill",1.2488,8340.32
2015,"28E3","Brill",1.355,8698.36
2016,"28E3","Brill",1.6749,11898.65
2012,"28E4","Brill",14.0866,85921.88
2013,"28E4","Brill",16.6466,107276.47
2014,"28E4","Brill",20.3668,138772.49
2015,"28E4","Brill",18.4364,119855.03
2016,"28E4","Brill",13.8449,91701.42
2012,"28E5","Brill",17.9291,101284.6
2013,"28E5","Brill",15.6884,102743.44
2014,"28E5","Brill",18.2389,117096.13
2015,"28E5","Brill",19.0997,110902.07
2016,"28E5","Brill",22.5712,136764.03
2012,"28E6","Brill",56.8524,312838.73
2013,"28E6","Brill",51.9109,310169.45
2014,"28E6","Brill",41.7192,244313.95
2015,"28E6","Brill",47.6704,268624.62
2016,"28E6","Brill",65.3965,372341.58
2012,"28E7","Brill",5.4641,31683.27
2013,"28E7","Brill",6.3549,37103.05
2014,"28E7","Brill",2.6515,15172.83
2015,"28E7","Brill",4.5046,23562.07
2016,"28E7","Brill",6.4735,36477.42
2012,"28E8","Brill",0.0334,258.02
2013,"28E8","Brill",0.0259,149.35
2014,"28E8","Brill",0.019,86.8
2015,"28E8","Brill",0.077,481.79
2016,"28E8","Brill",0.0138,39.58
2012,"28E9","Brill",0.5113,1667.75
2013,"28E9","Brill",0.3793,1621.11
2014,"28E9","Brill",0.4683,2718.93
2015,"28E9","Brill",0.3658,1410.65
2016,"28E9","Brill",0.2888,1086.09
2012,"28F0","Brill",0.0031,23.35
2014,"28F0","Brill",0.0336,164.18
2015,"28F0","Brill",0.0153,94.88
2016,"28F0","Brill",0.0054,22.52
2012,"29D8","Brill",0.0012,6.21
2013,"29D8","Brill",0.0025,17.25
2014,"29D8","Brill",0.0128,85.41
2015,"29D8","Brill",0.004,31.35
2016,"29D8","Brill",0.0107,89.09
2012,"29D9","Brill",0.162,874.35
2013,"29D9","Brill",0.1721,905.93
2014,"29D9","Brill",0.032,215.5
2015,"29D9","Brill",0.0346,232.66
2016,"29D9","Brill",0.026,176.53
2012,"29E0","Brill",0.5298,3374.59
2013,"29E0","Brill",0.204,1711.98
2014,"29E0","Brill",0.114,744.63
2015,"29E0","Brill",0.0549,406.44
2016,"29E0","Brill",0.1343,961.72
2012,"29E1","Brill",1.022,7088.22
2013,"29E1","Brill",0.2895,2019.19
2014,"29E1","Brill",0.2061,1324.8
2015,"29E1","Brill",0.2902,1812.27
2016,"29E1","Brill",0.3754,2718.79
2012,"29E2","Brill",0.251,1611.32
2013,"29E2","Brill",0.0409,278.37
2014,"29E2","Brill",0.104,754.47
2015,"29E2","Brill",0.063,429.7
2016,"29E2","Brill",0.0832,549.62
2012,"29E3","Brill",3.3812,22834.81
2013,"29E3","Brill",2.3979,15126.7
2014,"29E3","Brill",2.7838,15581.09
2015,"29E3","Brill",2.2391,13697.56
2016,"29E3","Brill",1.5017,10555.09
2012,"29E4","Brill",10.589,62065.74
2013,"29E4","Brill",8.3505,50797.88
2014,"29E4","Brill",11.2083,66390.39
2015,"29E4","Brill",5.9823,36268.1
2016,"29E4","Brill",11.0738,72041.89
2012,"29E5","Brill",13.97,88973.86
2013,"29E5","Brill",13.7487,94893.05
2014,"29E5","Brill",13.1808,86744.69
2015,"29E5","Brill",17.4755,100522.65
2016,"29E5","Brill",16.7588,108466.62
2012,"29E6","Brill",55.8386,280886.61
2013,"29E6","Brill",46.7274,271897.05
2014,"29E6","Brill",53.5102,326145.71
2015,"29E6","Brill",77.1652,387430.74
2016,"29E6","Brill",82.938,461939.15
2012,"29E7","Brill",15.7375,77481.21
2013,"29E7","Brill",11.9663,65258.8
2014,"29E7","Brill",13.3986,81260.38
2015,"29E7","Brill",16.7318,77466.81
2016,"29E7","Brill",20.8842,115303.5
2012,"29E8","Brill",0.0275,121.25
2013,"29E8","Brill",0.0445,205.96
2014,"29E8","Brill",0.0074,22.69
2015,"29E8","Brill",0.0489,345.67
2016,"29E8","Brill",0.0403,272.32
2012,"29E9","Brill",2.0527,9787.64
2013,"29E9","Brill",1.4779,6163.5903385
2014,"29E9","Brill",3.627,19879.79
2015,"29E9","Brill",0.3566,1724.25
2016,"29E9","Brill",0.2577,1776.27
2012,"29F0","Brill",2.2829,10270.36
2013,"29F0","Brill",2.3358,10758.83067692
2014,"29F0","Brill",2.4917,11993.67
2015,"29F0","Brill",0.6571,3451.54
2016,"29F0","Brill",0.7676,3892.31
2012,"29F1","Brill",8e-04,4.8
2013,"29F1","Brill",0.0469,190.4
2014,"29F1","Brill",0.0218,117.65
2015,"29F1","Brill",0.0076,52.15
2016,"29F1","Brill",0.046,182.42
2012,"30D8","Brill",0.0122,91.25
2013,"30D8","Brill",0.1217,910.98
2014,"30D8","Brill",0.0342,220.28
2015,"30D8","Brill",0.0302,209.21
2016,"30D8","Brill",0.0167,121.99
2012,"30D9","Brill",0.1035,686.16
2013,"30D9","Brill",1.1385,6740.76
2014,"30D9","Brill",0.0529,311.34
2015,"30D9","Brill",0.0544,375.04
2016,"30D9","Brill",0.0316,222.8
2012,"30E0","Brill",0.4178,3318.55
2013,"30E0","Brill",0.3989,2412.23
2014,"30E0","Brill",0.0628,397.8
2015,"30E0","Brill",0.0223,155.87
2016,"30E0","Brill",0.0809,599.1
2012,"30E1","Brill",0.9482,6284.32
2013,"30E1","Brill",0.4689,3325.21
2014,"30E1","Brill",0.4266,2724.55
2015,"30E1","Brill",0.2921,1751.12
2016,"30E1","Brill",0.4271,2963.62
2012,"30E2","Brill",0.2227,1872.56
2013,"30E2","Brill",0.1009,735.79
2014,"30E2","Brill",0.1758,1030.19
2015,"30E2","Brill",0.0746,441.07
2016,"30E2","Brill",0.0228,163.38
2012,"30E3","Brill",1.1738,7873.23
2013,"30E3","Brill",1.5012,8955.67
2014,"30E3","Brill",0.7334,3972.04
2015,"30E3","Brill",2.0849,13115.82
2016,"30E3","Brill",3.5692,25052.85
2012,"30E4","Brill",5.333,32396.53
2013,"30E4","Brill",9.9973,62892.66
2014,"30E4","Brill",2.622,15589.61
2015,"30E4","Brill",8.0448,47144.71
2016,"30E4","Brill",8.0819,51127.59
2012,"30E5","Brill",0.189,877.59
2013,"30E5","Brill",0.2042,1209.64
2014,"30E5","Brill",0.0795,469.82
2015,"30E5","Brill",0.3429,1810.62
2016,"30E5","Brill",0.2323,1259.69
2012,"30E6","Brill",1.2689,5841.4
2013,"30E6","Brill",0.4898,2775.31
2014,"30E6","Brill",0.6106,3810.14
2015,"30E6","Brill",1.5332,8784.27
2016,"30E6","Brill",2.9902,17375.14
2012,"30E7","Brill",4.0356,21161.74
2013,"30E7","Brill",4.358,26060.41
2014,"30E7","Brill",3.7294,21588.79
2015,"30E7","Brill",4.3616,23760.48
2016,"30E7","Brill",6.1343,36034.68
2012,"30E8","Brill",6.5725,34943.02
2013,"30E8","Brill",6.7626,34070.83
2014,"30E8","Brill",6.0723,27819.21
2015,"30E8","Brill",4.1327,19900.77
2016,"30E8","Brill",6.6434,34185.41
2012,"30E9","Brill",11.7373,59256.67
2013,"30E9","Brill",15.7169,77283.44
2014,"30E9","Brill",17.1171,85609.71
2015,"30E9","Brill",15.3071,78845.7
2016,"30E9","Brill",14.7537,74168.21
2012,"30F0","Brill",10.4416,50633.71253595
2013,"30F0","Brill",11.8446,57049.13
2014,"30F0","Brill",10.2828,51130.33
2015,"30F0","Brill",9.904,49859.84
2016,"30F0","Brill",12.6709,59709.4
2012,"30F1","Brill",1.2525,5851.64
2013,"30F1","Brill",1.1078,5334.16
2014,"30F1","Brill",0.8066,3286.25
2015,"30F1","Brill",0.355,1690.74
2016,"30F1","Brill",0.8706,1852.97
2012,"31D8","Brill",0.0977,534.77
2013,"31D8","Brill",0.0607,415.3
2014,"31D8","Brill",0.0403,259.74
2015,"31D8","Brill",0.1227,889.81
2016,"31D8","Brill",0.0299,204.44
2012,"31D9","Brill",0.2192,1239.17
2013,"31D9","Brill",0.7634,4308.89
2014,"31D9","Brill",0.03,187.11
2015,"31D9","Brill",0.0305,207.37
2016,"31D9","Brill",0.1135,828.59
2012,"31E0","Brill",0.1445,1004.95
2013,"31E0","Brill",0.0459,294.13
2014,"31E0","Brill",0.0269,197.77
2015,"31E0","Brill",0.1309,953.34
2016,"31E0","Brill",0.0559,447.67
2012,"31E1","Brill",0.0821,529.36
2013,"31E1","Brill",0.0659,337.65
2014,"31E1","Brill",0.0117,88.34
2015,"31E1","Brill",0.0029,17.25
2016,"31E1","Brill",0.0086,58.78
2012,"31E2","Brill",0.3349,2689.97
2013,"31E2","Brill",0.3413,2481.05
2014,"31E2","Brill",0.1334,749.19
2015,"31E2","Brill",0.4413,2422.53
2016,"31E2","Brill",0.2242,1445
2012,"31E3","Brill",0.1801,1305.3
2013,"31E3","Brill",0.1208,697.01
2014,"31E3","Brill",0.1383,925.77
2015,"31E3","Brill",0.3211,1779.26
2016,"31E3","Brill",0.6472,2454.82
2012,"31E4","Brill",0.6758,3579.11
2013,"31E4","Brill",0.3563,1708.45
2014,"31E4","Brill",0.2166,1244.92
2015,"31E4","Brill",0.2118,1233.48
2016,"31E4","Brill",0.323,1777.35
2012,"31E5","Brill",1.9096,10246.14
2013,"31E5","Brill",1.2894,7938.19
2014,"31E5","Brill",0.7836,4352.76
2015,"31E5","Brill",0.3394,1770.27
2016,"31E5","Brill",0.6509,3661.09
2012,"31E6","Brill",0.0587,262.68
2013,"31E6","Brill",0.0487,297.76
2014,"31E6","Brill",0.0173,85.5
2015,"31E6","Brill",0.0253,138.99
2016,"31E6","Brill",0.0435,244.17
2012,"31F0","Brill",0.0515,322.05
2013,"31F0","Brill",0.0154,85.02
2014,"31F0","Brill",0.0523,288.22
2015,"31F0","Brill",0.0217,132.08
2016,"31F0","Brill",0.0831,372
2012,"31F1","Brill",1.8237,7549.1
2013,"31F1","Brill",1.6108,8118.05
2014,"31F1","Brill",1.0337,4334.22
2015,"31F1","Brill",1.5832,7402.07
2016,"31F1","Brill",1.2529,5820.93
2015,"31F2","Brill",0.3863,2362.7
2016,"31F2","Brill",0.4831,2279.27
2014,"32D7","Brill",0.0011,4.68
2012,"32D8","Brill",0.0912,589.7
2013,"32D8","Brill",0.0979,644.66
2014,"32D8","Brill",0.0627,427
2015,"32D8","Brill",0.0432,301.58
2016,"32D8","Brill",0.1382,1006.9
2012,"32D9","Brill",0.0214,131.63
2013,"32D9","Brill",0.0438,304.79
2014,"32D9","Brill",0.0577,456.53
2015,"32D9","Brill",0.0046,31.38
2016,"32D9","Brill",0.0542,469.15
2012,"32E2","Brill",0.0051,30.04
2013,"32E2","Brill",0.0124,28.5
2014,"32E2","Brill",0.0012,4.57
2016,"32E2","Brill",4e-04,0.71
2012,"32E3","Brill",0.087,370.15
2013,"32E3","Brill",0.0503,248.18
2015,"32E3","Brill",0.0195,82.05
2016,"32E3","Brill",0.1613,492.15
2012,"32E4","Brill",0.5948,2952.5
2013,"32E4","Brill",0.4802,2298.13
2014,"32E4","Brill",0.5335,2717.25
2015,"32E4","Brill",0.6059,3117.21
2016,"32E4","Brill",0.5566,2753.22
2012,"32E5","Brill",0.2607,1137.09
2013,"32E5","Brill",0.1671,713.82
2014,"32E5","Brill",0.0486,244.47
2015,"32E5","Brill",0.0949,510.69
2016,"32E5","Brill",0.4634,3203.62
2012,"32E6","Brill",0.003,49.08
2012,"32F0","Brill",0.0131,75.42
2013,"32F0","Brill",0.0446,230.84
2014,"32F0","Brill",0.0243,123.74
2015,"32F0","Brill",0.0125,69.74
2016,"32F0","Brill",0.3026,1613.25
2012,"32F1","Brill",3.5838,19601.66
2013,"32F1","Brill",2.7177,17208.4
2014,"32F1","Brill",1.3769,9447.82
2015,"32F1","Brill",2.0967,12685.47
2016,"32F1","Brill",3.4225,16579.69
2012,"32F2","Brill",0.7848,4364.85
2013,"32F2","Brill",1.2175,8379.69
2014,"32F2","Brill",8.5969,58558.05
2015,"32F2","Brill",4.1196,24239.79
2016,"32F2","Brill",8.1974,41187.98
2013,"32F3","Brill",0.1612,997.09
2014,"32F3","Brill",0.2765,1902.27
2015,"32F3","Brill",1.0374,6036.53
2016,"32F3","Brill",0.3626,1715.96
2014,"33D6","Brill",0.0037,30.44
2015,"33D6","Brill",0.0108,82.02
2016,"33D6","Brill",0.0143,107.98
2012,"33D7","Brill",0.0015,7.49
2013,"33D7","Brill",0.0012,7.3
2014,"33D7","Brill",0.0134,89.74
2015,"33D7","Brill",0.011,72.78
2016,"33D7","Brill",0.0056,40.68
2012,"33D8","Brill",0.1137,676.21
2013,"33D8","Brill",0.1442,820.73
2014,"33D8","Brill",0.0529,366.52
2015,"33D8","Brill",0.089,614.58
2016,"33D8","Brill",0.0912,644.87
2013,"33E3","Brill",3e-04,2.67
2016,"33E3","Brill",7e-04,1.2
2012,"33E4","Brill",0.0469,234.03
2013,"33E4","Brill",1e-04,0.41
2014,"33E4","Brill",0.0109,39
2016,"33E4","Brill",8e-04,4.36
2012,"33E5","Brill",0.0892,361.46
2013,"33E5","Brill",0.0135,57.16
2014,"33E5","Brill",0.0168,41.43
2016,"33E5","Brill",0.0087,27.55
2012,"33F1","Brill",0.5375,3343.56
2013,"33F1","Brill",0.6863,4740.58
2014,"33F1","Brill",0.3791,2248.71
2015,"33F1","Brill",0.2214,1282.56
2016,"33F1","Brill",0.1633,888.79
2012,"33F2","Brill",0.5557,3075.04
2013,"33F2","Brill",4.3746,31976.3
2014,"33F2","Brill",6.5588,46845.47
2015,"33F2","Brill",5.2585,23107.27
2016,"33F2","Brill",5.0574,30856.62
2012,"33F3","Brill",0.0032,25.9
2013,"33F3","Brill",0.2285,1237.72
2014,"33F3","Brill",0.2779,1854.5
2015,"33F3","Brill",0.9584,4507.95
2016,"33F3","Brill",1.5858,9327.55
2013,"33F4","Brill",0.253,1437.17
2015,"33F4","Brill",0.1069,701.33
2016,"33F4","Brill",0.0881,619.03
2012,"34D4","Brill",0.1167,552.05
2013,"34D5","Brill",0.0038,22.78
2014,"34D5","Brill",0.0045,0
2015,"34D5","Brill",0.0098,62.28
2016,"34D5","Brill",0.0044,37.51
2013,"34D6","Brill",0.0031,18.73
2014,"34D6","Brill",0.0239,194.77
2015,"34D6","Brill",0.0305,219.56
2016,"34D6","Brill",0.0225,170.55
2013,"34D7","Brill",0.0035,22.18
2014,"34D7","Brill",0.0411,323.77
2015,"34D7","Brill",0.023,163.69
2016,"34D7","Brill",0.0165,116.62
2012,"34D8","Brill",0.4963,2419.41
2013,"34D8","Brill",0.0117,78.36
2014,"34D8","Brill",0.016,122.59
2015,"34D8","Brill",0.0121,100.75
2016,"34D8","Brill",0.0521,369.54
2012,"34D9","Brill",0.0219,123.1
2014,"34D9","Brill",0.0118,83.12
2015,"34D9","Brill",0.0056,37.43
2016,"34D9","Brill",0.0253,124.06
2013,"34E0","Brill",0.0327,180
2014,"34E0","Brill",0.0758,294.31
2015,"34E0","Brill",0.0218,174.99
2016,"34E0","Brill",0.0077,17.31
2013,"34E3","Brill",0.0033,17.29
2013,"34E4","Brill",0.001,1.5
2016,"34E4","Brill",0.0011,2.5
2014,"34E5","Brill",0.1354,1720.84
2016,"34E5","Brill",0.0427,162.39
2013,"34F0","Brill",3e-04,1.62
2014,"34F0","Brill",0.3006,1721.22
2015,"34F0","Brill",0.0141,81.64
2016,"34F0","Brill",0.0624,348.16
2012,"34F1","Brill",0.0221,154.66
2013,"34F1","Brill",0.0011,14.16
2014,"34F1","Brill",0.0023,23.4
2015,"34F1","Brill",5e-04,0.75
2012,"34F2","Brill",1.2052,6823.08
2013,"34F2","Brill",9.5087,60537.53
2014,"34F2","Brill",7.957,51056.78
2015,"34F2","Brill",7.8805,39498.52
2016,"34F2","Brill",5.5727,30535.48
2012,"34F3","Brill",2.0574,11222.93
2013,"34F3","Brill",1.36,8515.23
2014,"34F3","Brill",2.0525,10150.46
2015,"34F3","Brill",0.9825,4067.78
2016,"34F3","Brill",2.0681,11874.48
2013,"34F4","Brill",0.0433,274.03
2014,"34F4","Brill",0.4608,2129.88
2015,"34F4","Brill",0.0011,6.54
2016,"34F4","Brill",0.0988,513.93
2013,"35D5","Brill",0.0087,52.58
2014,"35D5","Brill",0.0018,15.22
2015,"35D5","Brill",0.0048,28.82
2016,"35D5","Brill",0.0065,53.89
2016,"35D6","Brill",0.0034,31.31
2013,"35D7","Brill",0.0013,8.33
2014,"35D7","Brill",0.019,152.43
2015,"35D7","Brill",0.0167,123
2016,"35D7","Brill",0.0568,418.82
2012,"35D8","Brill",0.0537,293.91
2013,"35D8","Brill",0.009,57.83
2014,"35D8","Brill",0.0046,32.16
2015,"35D8","Brill",0.0079,65.45
2016,"35D8","Brill",0.0292,208.48
2012,"35D9","Brill",0.0654,309.17
2014,"35D9","Brill",0.0209,143.59
2015,"35D9","Brill",0.0222,144.84
2016,"35D9","Brill",0.0023,15.73
2014,"35E0","Brill",0.0036,18
2012,"35E4","Brill",0.2539,1290.51
2013,"35E4","Brill",0.0905,481
2015,"35E4","Brill",0.0033,10.5
2016,"35E4","Brill",0.0161,54.39
2012,"35E5","Brill",0.0524,282.49
2014,"35E5","Brill",1e-04,0.36
2015,"35E5","Brill",0.0016,12
2016,"35E5","Brill",8e-04,2.58
2012,"35E6","Brill",0.0464,245.59
2013,"35E6","Brill",0.0039,21.63
2014,"35E6","Brill",1e-04,0.36
2015,"35E6","Brill",0.0011,6.84
2012,"35F0","Brill",0.0291,81.4
2013,"35F0","Brill",0.2289,1225
2014,"35F0","Brill",0.0155,120
2012,"35F1","Brill",2e-04,0.5
2013,"35F1","Brill",1.1143,7207.73
2014,"35F1","Brill",0.2737,2215.81
2015,"35F1","Brill",0.3878,2386.76
2016,"35F1","Brill",0.0723,393.6
2012,"35F2","Brill",0.308,1412.88
2013,"35F2","Brill",3.4492,22507.46
2014,"35F2","Brill",1.6605,11781.15
2015,"35F2","Brill",3.5161,15356.77
2016,"35F2","Brill",3.6009,21810.33
2012,"35F3","Brill",0.587,2405.99
2013,"35F3","Brill",0.0846,647.61
2014,"35F3","Brill",0.518,2391.38
2015,"35F3","Brill",0.6842,2758.54
2016,"35F3","Brill",1.1499,6143.08
2012,"35F4","Brill",0.1442,644.24
2013,"35F4","Brill",0.126,444.19
2016,"35F4","Brill",0.2574,1310.49
2016,"36D5","Brill",0.0015,11.54
2015,"36D6","Brill",0.0043,25.64
2016,"36D6","Brill",0.006,48.34
2015,"36D7","Brill",0.0013,6.33
2016,"36D7","Brill",0.0141,105.62
2012,"36D8","Brill",0.0214,170.98
2013,"36D8","Brill",0.0221,156.11
2014,"36D8","Brill",0.0107,75.93
2015,"36D8","Brill",0.0187,130.13
2016,"36D8","Brill",0.0311,239.28
2012,"36E3","Brill",0.0267,143.06
2013,"36E3","Brill",0.0274,121.53
2014,"36E3","Brill",0.081,311.89
2015,"36E3","Brill",0.1773,589
2016,"36E3","Brill",0.117,219.78
2012,"36E4","Brill",2.1748,9864.06
2013,"36E4","Brill",2.4159,10124.36
2014,"36E4","Brill",1.8809,7182.22
2015,"36E4","Brill",1.9335,7435.11
2016,"36E4","Brill",5.2778,13557.75
2012,"36E5","Brill",0.1528,817.8
2013,"36E5","Brill",0.0201,75.04
2014,"36E5","Brill",0.0294,96.81
2015,"36E5","Brill",0.0102,63.1
2016,"36E5","Brill",0.0297,66.7
2012,"36E6","Brill",0.3771,1672.73
2013,"36E6","Brill",0.8359,3180.25
2014,"36E6","Brill",0.272,1181.99
2015,"36E6","Brill",0.5633,2366.25
2016,"36E6","Brill",0.8337,2679.09
2012,"36E7","Brill",0.0241,60.27
2013,"36E7","Brill",0.5311,1383.7
2016,"36E7","Brill",0.0098,38.65
2012,"36E9","Brill",0.008,20
2013,"36E9","Brill",0.0268,80.38
2014,"36E9","Brill",0.0132,33.55
2012,"36F0","Brill",0.2182,696.33
